cod_primaria,categoria,cod_competicion,competicion,cod_grupo,grupo
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23948015,LUGO | FASE FINAL LIGA
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23948016,LUGO | 2ª FASE | GRUPO 1
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23948017,LUGO | 2ª FASE | GRUPO 2
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,24088487,LUGO | COPA > FASE PREVIA | GRUPO B
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,24088486,LUGO | COPA > FASE PREVIA | GRUPO A
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,24079827,LUGO | COPA | A MARIÑA F. INDECUM
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23361538,OURENSE | LIGA > 1ª FASE GRUPO 1º
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23361592,OURENSE | LIGA > 1ª FASE GRUPO 2º
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23361649,OURENSE | LIGA > 1ª FASE GRUPO 3º
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23873636,OURENSE | LIGA > 2ª FASE > GRUPO A1
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23873637,OURENSE | LIGA > 2ª FASE > GRUPO A2
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23873672,OURENSE | LIGA > 2ª FASE > GRUPO A3
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23849624,VIGO | LIGA REGULAR > GRUPO 1ª DIVISIÓN
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23849626,VIGO | LIGA REGULAR > GRUPO 2ª DIVISIÓN
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23849627,VIGO | LIGA REGULAR > GRUPO 3ª DIVISIÓN
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23849628,VIGO | LIGA REGULAR > GRUPO 4ª DIVISIÓN
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23849629,VIGO | LIGA REGULAR > GRUPO 5ª DIVISIÓN
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,24029950,VIGO | COPA FEDERACIÓN > GRUPO A
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,24029951,VIGO | COPA FEDERACIÓN > GRUPO B
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,24029952,VIGO | COPA FEDERACIÓN > GRUPO C
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,24029955,VIGO | COPA FEDERACIÓN > GRUPO D
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,24029956,VIGO | COPA DELEGACIÓN > GRUPO A
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,24029958,VIGO | COPA DELEGACIÓN > GRUPO B
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,24030162,VIGO | COPA DELEGACIÓN > GRUPO C
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,24030163,VIGO | COPA DELEGACIÓN > GRUPO D
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,24030165,VIGO | COPA DELEGACIÓN > GRUPO E
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,24030166,VIGO | COPA DELEGACIÓN > GRUPO F
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23467751,VIGO | FASE PREVIA GRUPO 1
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23467878,VIGO | FASE PREVIA GRUPO 2
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23467978,VIGO | FASE PREVIA GRUPO 3
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23468090,VIGO | FASE PREVIA GRUPO 4
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23468135,VIGO | FASE PREVIA GRUPO 5
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23565422,PONTEVEDRA | FASE PREVIA GRUPO 2
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23565013,PONTEVEDRA | FASE PREVIA GRUPO 1
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23848960,PONTEVEDRA | LIGA GRUPO 1
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,23848961,PONTEVEDRA | LIGA GRUPO 2
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,24016732,PONTEVEDRA | COPA > GRUPO A
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,24016734,PONTEVEDRA | COPA > GRUPO B
1000120,PREBENJAMÍN FÚTBOL SALA,20005946,PREBENJAMÍN - PRIMERA FUTGAL F.S.,24016735,PONTEVEDRA | COPA > GRUPO C
1000120,PREBENJAMÍN FÚTBOL SALA,20137422,PREBENJAMÍN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24072918,SANTIAGO | FINAL LIGA REGULAR
1000120,PREBENJAMÍN FÚTBOL SALA,20137422,PREBENJAMÍN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24072925,LUGO | FASE PREVIA CAMPEONATO GALLEGO
1000120,PREBENJAMÍN FÚTBOL SALA,20137422,PREBENJAMÍN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,23288437,A CORUÑA | COPA > ELIMINATORIAS
1000120,PREBENJAMÍN FÚTBOL SALA,20137422,PREBENJAMÍN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24088322,OURENSE | COPA DEPUTACION
1000120,PREBENJAMÍN FÚTBOL SALA,20137422,PREBENJAMÍN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24096916,VIGO | COPA FEDERACIÓN
1000120,PREBENJAMÍN FÚTBOL SALA,20137422,PREBENJAMÍN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24096932,VIGO | COPA DELEGACIÓN
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,23686931,SANTIAGO | LIGA > FASE PREVIA > GRUPO 1
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,23686944,SANTIAGO | LIGA > FASE PREVIA > GRUPO 2
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,23910005,SANTIAGO | LIGA REGULAR > 1ª DIVISION GRUPO 1
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,23910006,SANTIAGO | LIGA REGULAR > 1ª DIVISION GRUPO 2
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,23928774,SANTIAGO | LIGA REGULAR > 2ª DIVISION GRUPO 1
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,23928775,SANTIAGO | LIGA REGULAR > 2ª DIVISION GRUPO 2
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,24036716,SANTIAGO | COPA > GRUPO 1
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,24036717,SANTIAGO | COPA > GRUPO 2
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,23257685,A CORUÑA | CONCENTRACION XCF > SUBGRUPO A
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,23300424,A CORUÑA | CONCENTRACIÓN XCF > SUBGRUPO B
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,23300458,A CORUÑA | CONCENTRACION XCF > SUBGRUPO C
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,23257589,A CORUÑA | LIGA
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,23771795,LUGO | LIGA
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,23764576,LUGO | A MARIÑA FUNDACIÓN INDECUM
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,24083337,LUGO | COPA A MARIÑA FUNDACIÓN INDECUM
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,23849630,VIGO | LIGA REGULAR > GRUPO 1ª DIVISIÓN
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,23849631,VIGO | LIGA REGULAR > GRUPO 2ª DIVISIÓN
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,23849632,VIGO | LIGA REGULAR > GRUPO 3ª DIVISIÓN
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,24030294,VIGO | COPA FEDERACIÓN > GRUPO A
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,24030353,VIGO | COPA FEDERACIÓN > GRUPO B
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,24030209,VIGO | COPA DELEGACIÓN > GRUPO A
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,24030227,VIGO | COPA DELEGACIÓN > GRUPO B
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,24030228,VIGO | COPA DELEGACIÓN > GRUPO C
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,24030229,VIGO | COPA DELEGACIÓN > GRUPO D
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,23468212,VIGO | FASE PREVIA GRUPO 1
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,23468271,VIGO | FASE PREVIA GRUPO 2
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,23468295,VIGO | FASE PREVIA GRUPO 3
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,23546904,PONTEVEDRA | LIGA
1000120,BIBERON FÚTBOL SALA,20005947,BIBERÓN - PRIMERA FUTGAL F.S.,23929603,PONTEVEDRA | COPA
1000120,BIBERON FÚTBOL SALA,20137421,BIBERÓN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24100180,SANTIAGO | COPA
1000120,BIBERON FÚTBOL SALA,20137421,BIBERÓN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24025711,SANTIAGO | LIGA > FINAL 1ª DIVISION
1000120,BIBERON FÚTBOL SALA,20137421,BIBERÓN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24025732,SANTIAGO | LIGA > FINAL 2ª DIVISION
1000120,BIBERON FÚTBOL SALA,20137421,BIBERÓN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24096940,VIGO | COPA FEDERACIÓN
1000120,BIBERON FÚTBOL SALA,20137421,BIBERÓN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24096948,VIGO | COPA DELEGACIÓN
1000120,BIBERON FÚTBOL SALA,20137421,BIBERÓN - PRIMERA FUTGAL F.S. > ELIMINATORIAS,24107326,PONTEVEDRA | COPA
1000120,FÚTBOL FORMACIÓN,24026544,FORMACIÓN FUTGAL CADETE F.S. | ELIMINATORIAS,24026562,TERRA CHÁ | FASE FINAL
1000120,FÚTBOL FORMACIÓN,24026544,FORMACIÓN FUTGAL CADETE F.S. | ELIMINATORIAS,24107153,TERRA CHÁ | FASE FINAL COPA
1000120,FÚTBOL FORMACIÓN,24026569,FORMACIÓN FUTGAL INFANTIL F.S. | ELIMINATORIAS,24026570,TERRA CHÁ | FASE FINAL
1000120,FÚTBOL FORMACIÓN,24026569,FORMACIÓN FUTGAL INFANTIL F.S. | ELIMINATORIAS,24074242,FASE FINAL XOGADE
1000120,FÚTBOL FORMACIÓN,24026569,FORMACIÓN FUTGAL INFANTIL F.S. | ELIMINATORIAS,24107157,TERRA CHÁ | FASE FINAL COPA
1000120,FÚTBOL FORMACIÓN,24029470,FORMACIÓN FUTGAL ALEVIN F.S. | ELIMINATORIAS,24029471,TERRA CHÁ | FASE FINAL
1000120,FÚTBOL FORMACIÓN,24029470,FORMACIÓN FUTGAL ALEVIN F.S. | ELIMINATORIAS,24074257,FASE FINAL XOGADE
1000120,FÚTBOL FORMACIÓN,24029470,FORMACIÓN FUTGAL ALEVIN F.S. | ELIMINATORIAS,24103181,A MARIÑA | COPA | FASE FINAL
1000120,FÚTBOL FORMACIÓN,24029470,FORMACIÓN FUTGAL ALEVIN F.S. | ELIMINATORIAS,24107161,TERRA CHÁ | FASE FINAL COPA
1000120,FÚTBOL FORMACIÓN,24029544,FORMACIÓN FUTGAL BENJAMIN F.S. | ELIMINATORIAS,24029545,TERRA CHÁ | FASE FINAL
1000120,FÚTBOL FORMACIÓN,24029544,FORMACIÓN FUTGAL BENJAMIN F.S. | ELIMINATORIAS,24074272,FASE FINAL XOGADE
1000120,FÚTBOL FORMACIÓN,24029544,FORMACIÓN FUTGAL BENJAMIN F.S. | ELIMINATORIAS,24103177,A MARIÑA | COPA | FASE FINAL
1000120,FÚTBOL FORMACIÓN,24029544,FORMACIÓN FUTGAL BENJAMIN F.S. | ELIMINATORIAS,24107165,TERRA CHÁ | FASE FINAL COPA
1000120,FÚTBOL FORMACIÓN,24029549,FORMACIÓN FUTGAL PREBENJAMIN F.S. | ELIMINATORIA,24029550,TERRA CHÁ | FASE FINAL
1000120,FÚTBOL FORMACIÓN,24029549,FORMACIÓN FUTGAL PREBENJAMIN F.S. | ELIMINATORIA,24107169,TERRA CHÁ | FASE FINAL COPA
1000120,SELECCIONES FUTBOL SALA,23705516,FASE PREVIA | CAMPEONATO GALLEGO DE SELECCIONES COMARCALES F.S.,23792746,FASE NORTE | SUB 14 INFANTIL MASCULINO FS
1000120,SELECCIONES FUTBOL SALA,23705516,FASE PREVIA | CAMPEONATO GALLEGO DE SELECCIONES COMARCALES F.S.,23792767,FASE NORTE | SUB 14 INFANTIL FEMENINO FS
1000120,SELECCIONES FUTBOL SALA,23705516,FASE PREVIA | CAMPEONATO GALLEGO DE SELECCIONES COMARCALES F.S.,23792768,FASE NORTE | SUB 12 ALEVÍN MASCULINO FS
1000120,SELECCIONES FUTBOL SALA,23705516,FASE PREVIA | CAMPEONATO GALLEGO DE SELECCIONES COMARCALES F.S.,23792769,FASE NORTE | SUB 12 ALEVÍN FEMENINO FS
1000120,SELECCIONES FUTBOL SALA,23705516,FASE PREVIA | CAMPEONATO GALLEGO DE SELECCIONES COMARCALES F.S.,23792770,FASE NORTE | SUB 10 BENJAMÍN MIXTO FS
1000120,SELECCIONES FUTBOL SALA,23705516,FASE PREVIA | CAMPEONATO GALLEGO DE SELECCIONES COMARCALES F.S.,23706157,FASE SUR | SUB 14 INFANTIL MASCULINO FS
1000120,SELECCIONES FUTBOL SALA,23705516,FASE PREVIA | CAMPEONATO GALLEGO DE SELECCIONES COMARCALES F.S.,23706159,FASE SUR | SUB 14 INFANTIL FEMENINO FS
1000120,SELECCIONES FUTBOL SALA,23705516,FASE PREVIA | CAMPEONATO GALLEGO DE SELECCIONES COMARCALES F.S.,23706184,FASE SUR | SUB 12 ALEVÍN MASCULINO FS
1000120,SELECCIONES FUTBOL SALA,23705516,FASE PREVIA | CAMPEONATO GALLEGO DE SELECCIONES COMARCALES F.S.,23706186,FASE SUR | SUB 12 ALEVÍN FEMENINO FS
1000120,SELECCIONES FUTBOL SALA,23705516,FASE PREVIA | CAMPEONATO GALLEGO DE SELECCIONES COMARCALES F.S.,23706220,FASE SUR | SUB 10 BENJAMÍN MIXTO FS
1000120,SELECCIONES FUTBOL SALA,23860116,FASE FINAL | CAMPEONATO GALLEGO DE SELECCIONES COMARCALES F.S.,23860127,SUB 14 INFANTIL MASCULINO FS
1000120,SELECCIONES FUTBOL SALA,23860116,FASE FINAL | CAMPEONATO GALLEGO DE SELECCIONES COMARCALES F.S.,23860213,SUB 14 INFANTIL FEMENINO FS
1000120,SELECCIONES FUTBOL SALA,23860116,FASE FINAL | CAMPEONATO GALLEGO DE SELECCIONES COMARCALES F.S.,23860220,SUB 12 ALEVÍN FEMENINO FS
1000120,SELECCIONES FUTBOL SALA,23860116,FASE FINAL | CAMPEONATO GALLEGO DE SELECCIONES COMARCALES F.S.,23860226,SUB 12 ALEVÍN MASCULINO FS
1000120,SELECCIONES FUTBOL SALA,23860116,FASE FINAL | CAMPEONATO GALLEGO DE SELECCIONES COMARCALES F.S.,23860455,SUB 10 BENXAMÍN MIXTO FS
